data_inversa,horario,br,km,municipio,uf,tipo_acidente,causa_acidente,condicao_metereologica,data,hora
2025-02-24,23:28:00,116,"55,1",LORENA,SP,Tombamento,Condutor Dormindo,Céu Claro,2025-02-24,23
2025-02-24,22:00:00,174,278,PONTES E LACERDA,MT,Atropelamento de Animal,Animais na Pista,Céu Claro,2025-02-24,22
2025-02-24,16:58:00,364,436,VARZEA GRANDE,MT,Queda de ocupante de veículo,Reação tardia ou ineficiente do condutor,Nublado,2025-02-24,16
2025-02-24,22:30:00,101,482,ANGRA DOS REIS,RJ,Colisão transversal,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-24,22
2025-02-24,23:04:00,101,309,LAGUNA,SC,Saída de leito carroçável,Ingestão de álcool pelo condutor,Céu Claro,2025-02-24,23
2025-02-25,01:00:00,116,185,NOVA IGUACU,RJ,Colisão traseira,Condutor Dormindo,Céu Claro,2025-02-25,1
2025-02-25,01:50:00,163,282,MARECHAL CANDIDO RONDON,PR,Queda de ocupante de veículo,Condutor Dormindo,Céu Claro,2025-02-25,1
2025-02-25,03:30:00,277,"204,5",PALMEIRA,PR,Saída de leito carroçável,Ausência de reação do condutor,Nublado,2025-02-25,3
2025-02-25,02:00:00,116,"567,9",MANHUACU,MG,Saída de leito carroçável,Condutor Dormindo,Céu Claro,2025-02-25,2
2025-02-25,04:00:00,381,"524,6",CONTAGEM,MG,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-02-25,4
2025-02-25,04:51:00,101,152,RIBEIRAO,PE,Colisão com objeto,Ausência de reação do condutor,Céu Claro,2025-02-25,4
2025-02-25,05:21:00,232,127,CARUARU,PE,Saída de leito carroçável,Condutor Dormindo,Céu Claro,2025-02-25,5
2025-02-25,03:50:00,40,"524,6",CONTAGEM,MG,Colisão transversal,Manobra de mudança de faixa,Céu Claro,2025-02-25,3
2025-02-25,00:23:00,116,"38,7",CACHOEIRA PAULISTA,SP,Capotamento,Demais falhas mecânicas ou elétricas,Céu Claro,2025-02-25,0
2025-02-25,06:45:00,324,605,SIMOES FILHO,BA,Queda de ocupante de veículo,Ausência de reação do condutor,Chuva,2025-02-25,6
2025-02-25,06:40:00,381,"483,8",BETIM,MG,Colisão traseira,Trafegar com motocicleta (ou similar) entre as faixas,Céu Claro,2025-02-25,6
2025-02-25,07:15:00,70,0,BRASILIA,DF,Queda de ocupante de veículo,Trafegar com motocicleta (ou similar) entre as faixas,Céu Claro,2025-02-25,7
2025-02-25,07:30:00,101,"69,5",RECIFE,PE,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-02-25,7
2025-02-25,07:15:00,101,"38,9",UBATUBA,SP,Colisão lateral mesmo sentido,Conversão proibida,Céu Claro,2025-02-25,7
2025-02-24,23:18:00,110,115,ANTAS,BA,Saída de leito carroçável,Manobra de mudança de faixa,Céu Claro,2025-02-24,23
2025-02-25,06:40:00,470,"65,2",INDAIAL,SC,Colisão traseira,Ingestão de álcool pelo condutor,Céu Claro,2025-02-25,6
2025-02-25,07:30:00,101,"200,4",SAO JOSE,SC,Colisão traseira,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-25,7
2025-02-25,07:00:00,116,116,CURITIBA,PR,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Sol,2025-02-25,7
2025-02-25,07:45:00,116,215,GUARULHOS,SP,Colisão traseira,Trafegar com motocicleta (ou similar) entre as faixas,Sol,2025-02-25,7
2025-02-21,02:00:00,153,97,ANAPOLIS,GO,Colisão traseira,Ingestão de álcool pelo condutor,Céu Claro,2025-02-21,2
2025-02-25,07:50:00,277,79,CURITIBA,PR,Colisão lateral mesmo sentido,Trafegar com motocicleta (ou similar) entre as faixas,Céu Claro,2025-02-25,7
2025-02-25,08:10:00,101,219,IBIRACU,ES,Colisão lateral mesmo sentido,Condutor deixou de manter distância do veículo da frente,Nublado,2025-02-25,8
2025-02-05,13:30:00,277,114,CAMPO LARGO,PR,Colisão traseira,Reação tardia ou ineficiente do condutor,Garoa/Chuvisco,2025-02-05,13
2025-02-25,08:05:00,376,"169,2",MARINGA,PR,Engavetamento,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-25,8
2025-02-12,07:05:00,386,414,MONTENEGRO,RS,Colisão frontal,Chuva,Chuva,2025-02-12,7
2025-02-25,06:00:00,472,"471,2",ITAQUI,RS,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-02-25,6
2025-02-25,07:30:00,135,4,SAO LUIS,MA,Engavetamento,Reação tardia ou ineficiente do condutor,Nublado,2025-02-25,7
2025-02-25,08:45:00,324,"542,7",AMELIA RODRIGUES,BA,Engavetamento,Reação tardia ou ineficiente do condutor,Garoa/Chuvisco,2025-02-25,8
2025-02-25,07:15:00,116,126,FAZENDA RIO GRANDE,PR,Colisão lateral mesmo sentido,Manobra de mudança de faixa,Céu Claro,2025-02-25,7
2025-02-25,06:50:00,116,412,GOVERNADOR VALADARES,MG,Engavetamento,Ausência de reação do condutor,Céu Claro,2025-02-25,6
2025-02-25,08:05:00,116,17,COLOMBO,PR,Engavetamento,Reação tardia ou ineficiente do condutor,Sol,2025-02-25,8
2025-01-16,02:30:00,153,139,MARA ROSA,GO,Colisão traseira,Chuva,Chuva,2025-01-16,2
2025-02-25,09:15:00,116,98,PORTO ALEGRE,RS,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-02-25,9
2025-02-25,09:00:00,20,3,BRASILIA,DF,Colisão lateral mesmo sentido,Manobra de mudança de faixa,Céu Claro,2025-02-25,9
2025-02-25,09:48:00,230,27,JOAO PESSOA,PB,Colisão com objeto,Ausência de reação do condutor,Sol,2025-02-25,9
2025-01-27,08:00:00,101,251,CONCEICAO DO ALMEIDA,BA,Queda de ocupante de veículo,Ausência de reação do condutor,Céu Claro,2025-01-27,8
2025-02-10,20:40:00,116,126,FAZENDA RIO GRANDE,PR,Colisão lateral mesmo sentido,Manobra de mudança de faixa,Céu Claro,2025-02-10,20
2025-02-25,09:30:00,262,368,JUATUBA,MG,Colisão traseira,Ausência de reação do condutor,Céu Claro,2025-02-25,9
2025-02-20,08:45:00,116,110,SAO JOSE DOS PINHAIS,PR,Colisão lateral mesmo sentido,Trafegar com motocicleta (ou similar) entre as faixas,Céu Claro,2025-02-20,8
2025-02-25,09:30:00,364,"137,5",PEDRA PRETA,MT,Colisão com objeto,Velocidade Incompatível,Nublado,2025-02-25,9
2025-02-25,08:30:00,40,548,NOVA LIMA,MG,Atropelamento de Pedestre,Entrada inopinada do pedestre,Céu Claro,2025-02-25,8
2025-02-25,11:00:00,285,"195,9",LAGOA VERMELHA,RS,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-02-25,11
2025-02-25,12:05:00,101,197,BIGUACU,SC,Tombamento,Demais falhas mecânicas ou elétricas,Céu Claro,2025-02-25,12
2025-02-25,12:10:00,116,"152,3",MANDIRITUBA,PR,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-02-25,12
2025-02-25,11:30:00,158,698,BARRA DO GARCAS,MT,Saída de leito carroçável,Ausência de reação do condutor,Céu Claro,2025-02-25,11
2025-02-25,12:10:00,470,325,CAMPOS NOVOS,SC,Colisão com objeto,Ausência de reação do condutor,Céu Claro,2025-02-25,12
2025-02-02,00:34:00,116,"111,1",GUAPIMIRIM,RJ,Colisão lateral sentido oposto,Acessar a via sem observar a presença dos outros veículos,Chuva,2025-02-02,0
2025-02-25,14:00:00,101,85,SAO GONCALO DO AMARANTE,RN,Atropelamento de Pedestre,Pedestre cruzava a pista fora da faixa,Céu Claro,2025-02-25,14
2025-02-05,15:00:00,476,64,TUNAS DO PARANA,PR,Saída de leito carroçável,Ausência de reação do condutor,Nublado,2025-02-05,15
2025-02-25,13:00:00,60,"207,5",GUAPO,GO,Capotamento,Avarias e/ou desgaste excessivo no pneu,Céu Claro,2025-02-25,13
2025-02-25,13:30:00,116,"600,5",SAO JOAO DO MANHUACU,MG,Colisão lateral sentido oposto,Ausência de reação do condutor,Céu Claro,2025-02-25,13
2025-02-25,12:00:00,101,75,SAO GONCALO DO AMARANTE,RN,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-02-25,12
2025-02-25,14:50:00,101,"98,2",JAGUARE,ES,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-02-25,14
2025-02-25,14:30:00,60,426,SIDROLANDIA,MS,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-02-25,14
2025-02-25,15:40:00,290,107,ELDORADO DO SUL,RS,Colisão lateral mesmo sentido,Sinalização mal posicionada,Céu Claro,2025-02-25,15
2025-02-25,15:27:00,101,"63,6",SANTA RITA,PB,Colisão com objeto,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-25,15
2025-02-25,15:20:00,304,17,MOSSORO,RN,Incêndio,Demais falhas mecânicas ou elétricas,Céu Claro,2025-02-25,15
2025-02-25,13:35:00,467,"110,2",CASCAVEL,PR,Queda de ocupante de veículo,Pista Escorregadia,Céu Claro,2025-02-25,13
2025-02-25,15:40:00,116,195,NOVA IGUACU,RJ,Colisão traseira,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-25,15
2025-02-25,15:00:00,101,694,EUNAPOLIS,BA,Capotamento,Demais falhas mecânicas ou elétricas,Céu Claro,2025-02-25,15
2025-02-25,15:30:00,267,"215,1",BOM JARDIM DE MINAS,MG,Saída de leito carroçável,Condutor Dormindo,Nublado,2025-02-25,15
2025-02-25,15:50:00,116,149,SAO JOSE DOS CAMPOS,SP,Queda de ocupante de veículo,Avarias e/ou desgaste excessivo no pneu,Céu Claro,2025-02-25,15
2025-02-25,16:00:00,101,149,ITAPEMA,SC,Colisão frontal,Transitar na contramão,Céu Claro,2025-02-25,16
2025-02-25,17:00:00,40,"506,3",RIBEIRAO DAS NEVES,MG,Colisão lateral mesmo sentido,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-02-25,17
2025-02-25,17:25:00,101,106,PARNAMIRIM,RN,Queda de ocupante de veículo,Ausência de reação do condutor,Céu Claro,2025-02-25,17
2025-02-25,16:50:00,230,"19,9",JOAO PESSOA,PB,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-02-25,16
2025-02-25,17:20:00,470,211,BENTO GONCALVES,RS,Colisão frontal,Chuva,Chuva,2025-02-25,17
2025-02-25,15:26:00,153,519,APARECIDA DE GOIANIA,GO,Saída de leito carroçável,Chuva,Nublado,2025-02-25,15
2025-01-12,17:30:00,174,393,NOVA LACERDA,MT,Colisão traseira,Ausência de reação do condutor,Chuva,2025-01-12,17
2025-02-25,12:30:00,405,188,MAJOR SALES,RN,Colisão traseira,Ingestão de álcool pelo condutor,Céu Claro,2025-02-25,12
2025-02-25,16:50:00,101,"86,7",OSORIO,RS,Colisão frontal,Transitar na contramão,Céu Claro,2025-02-25,16
2025-02-25,17:40:00,40,"2,5",VALPARAISO DE GOIAS,GO,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Nublado,2025-02-25,17
2025-02-25,14:40:00,135,"34,5",BACABEIRA,MA,Capotamento,Demais falhas mecânicas ou elétricas,Sol,2025-02-25,14
2025-02-25,18:43:00,116,202,ARUJA,SP,Colisão lateral mesmo sentido,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-25,18
2025-02-25,18:00:00,116,249,SAO LEOPOLDO,RS,Colisão traseira,Ausência de reação do condutor,Céu Claro,2025-02-25,18
2025-02-25,18:50:00,101,"120,9",ITAJAI,SC,Colisão lateral mesmo sentido,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-02-25,18
2025-02-25,18:40:00,10,"19,5",DOM ELISEU,PA,Colisão lateral sentido oposto,Transitar na contramão,Nublado,2025-02-25,18
2025-02-25,18:30:00,282,"2,9",FLORIANOPOLIS,SC,Colisão traseira,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-25,18
2025-02-25,18:50:00,365,"701,4",MONTE ALEGRE DE MINAS,MG,Saída de leito carroçável,Acumulo de água sobre o pavimento,Chuva,2025-02-25,18
2025-02-25,19:10:00,116,202,ARUJA,SP,Colisão lateral mesmo sentido,Trafegar com motocicleta (ou similar) entre as faixas,Vento,2025-02-25,19
2025-02-25,16:35:00,101,352,WENCESLAU GUIMARAES,BA,Colisão frontal,Chuva,Chuva,2025-02-25,16
2025-02-25,16:40:00,262,444,NOVA SERRANA,MG,Colisão lateral mesmo sentido,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-02-25,16
2025-02-25,18:20:00,116,171,RIO DE JANEIRO,RJ,Colisão com objeto,Ausência de reação do condutor,Céu Claro,2025-02-25,18
2025-02-25,18:00:00,392,137,CANGUCU,RS,Colisão transversal,Desrespeitar a preferência no cruzamento,Nublado,2025-02-25,18
2025-02-25,19:15:00,116,113,TAUBATE,SP,Tombamento,Avarias e/ou desgaste excessivo no pneu,Céu Claro,2025-02-25,19
2025-02-25,19:15:00,10,457,PALMAS,TO,Atropelamento de Pedestre,Pedestre - Ingestão de álcool/ substâncias psicoativas,Garoa/Chuvisco,2025-02-25,19
2025-02-25,16:50:00,412,144,MONTEIRO,PB,Colisão traseira,Reação tardia ou ineficiente do condutor,Ignorado,2025-02-25,16
2025-02-25,17:45:00,40,"632,1",CONSELHEIRO LAFAIETE,MG,Colisão traseira,Acessar a via sem observar a presença dos outros veículos,Nublado,2025-02-25,17
2025-02-25,19:32:00,367,23,PORTO SEGURO,BA,Colisão frontal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-02-25,19
2025-02-25,16:30:00,324,543,AMELIA RODRIGUES,BA,Atropelamento de Pedestre,Pedestre andava na pista,Céu Claro,2025-02-25,16
2025-02-25,19:00:00,364,206,RONDONOPOLIS,MT,Colisão com objeto,Ausência de reação do condutor,Céu Claro,2025-02-25,19
2025-02-25,17:35:00,153,"496,9",PARAISO DO TOCANTINS,TO,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Nublado,2025-02-25,17
2025-02-25,17:30:00,116,169,SAO JOSE DOS CAMPOS,SP,Tombamento,Avarias e/ou desgaste excessivo no pneu,Céu Claro,2025-02-25,17
2025-02-25,17:10:00,282,"22,2",SANTO AMARO DA IMPERATRIZ,SC,Tombamento,Reação tardia ou ineficiente do condutor,Sol,2025-02-25,17
2025-02-25,19:20:00,146,"439,5",CABO VERDE,MG,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-02-25,19
2025-02-25,19:45:00,230,6,CABEDELO,PB,Colisão traseira,Velocidade Incompatível,Céu Claro,2025-02-25,19
2025-02-25,19:40:00,222,"1,2",FORTALEZA,CE,Queda de ocupante de veículo,Trafegar com motocicleta (ou similar) entre as faixas,Nublado,2025-02-25,19
2025-02-25,19:00:00,116,"524,4",CARATINGA,MG,Colisão transversal,Desrespeitar a preferência no cruzamento,Céu Claro,2025-02-25,19
2025-02-25,19:50:00,381,510,IGARAPE,MG,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-02-25,19
2025-02-25,15:10:00,381,"195,4",PERIQUITO,MG,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Sol,2025-02-25,15
2025-02-25,21:00:00,116,166,JACAREI,SP,Incêndio,Demais falhas mecânicas ou elétricas,Céu Claro,2025-02-25,21
2025-02-25,21:08:00,101,"78,8",NATAL,RN,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-02-25,21
2025-02-25,21:15:00,470,"53,2",BLUMENAU,SC,Colisão com objeto,Ausência de sinalização,Ignorado,2025-02-25,21
2025-02-25,17:44:00,280,28,ARAQUARI,SC,Colisão transversal,Transitar no Acostamento,Sol,2025-02-25,17
2025-02-25,21:00:00,104,"131,6",QUEIMADAS,PB,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-02-25,21
2025-02-25,22:10:00,282,74,RANCHO QUEIMADO,SC,Incêndio,Demais falhas mecânicas ou elétricas,Nevoeiro/Neblina,2025-02-25,22
2025-02-25,20:57:00,101,"196,1",BIGUACU,SC,Atropelamento de Pedestre,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-25,20
2025-02-25,22:50:00,116,137,MAGE,RJ,Tombamento,Ausência de reação do condutor,Céu Claro,2025-02-25,22
2025-02-25,17:00:00,158,"336,5",PALMITAL,PR,Saída de leito carroçável,Ausência de reação do condutor,Céu Claro,2025-02-25,17
2025-02-25,18:40:00,493,3,ITABORAI,RJ,Colisão lateral mesmo sentido,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-25,18
2025-02-25,21:00:00,232,509,SALGUEIRO,PE,Colisão transversal,Acesso irregular,Céu Claro,2025-02-25,21
2025-02-26,00:00:00,392,61,PELOTAS,RS,Saída de leito carroçável,Condutor Dormindo,Céu Claro,2025-02-26,0
2025-02-26,01:00:00,60,"164,2",GOIANIA,GO,Colisão com objeto,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-26,1
2025-02-26,03:09:00,232,9,JABOATAO DOS GUARARAPES,PE,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-02-26,3
2025-02-14,08:15:00,101,"35,1",ESPLANADA,BA,Colisão lateral mesmo sentido,Desvio temporário,Céu Claro,2025-02-14,8
2025-02-26,05:00:00,101,386,RIO DE JANEIRO,RJ,Atropelamento de Animal,Animais na Pista,Céu Claro,2025-02-26,5
2025-02-25,19:30:00,10,109,ESTREITO,MA,Colisão frontal,Transitar na contramão,Chuva,2025-02-25,19
2025-02-26,06:40:00,116,225,DOIS IRMAOS,RS,Colisão traseira,Acesso irregular,Céu Claro,2025-02-26,6
2025-02-25,22:15:00,116,148,DUQUE DE CAXIAS,RJ,Tombamento,Acumulo de óleo sobre o pavimento,Céu Claro,2025-02-25,22
2025-02-26,07:00:00,153,61,SAO JOSE DO RIO PRETO,SP,Colisão traseira,Frear bruscamente,Céu Claro,2025-02-26,7
2025-02-26,07:00:00,304,301,MACAIBA,RN,Colisão lateral mesmo sentido,Manobra de mudança de faixa,Céu Claro,2025-02-26,7
2025-02-26,06:15:00,386,"42,5",FREDERICO WESTPHALEN,RS,Colisão lateral sentido oposto,Transitar na contramão,Sol,2025-02-26,6
2025-01-22,15:00:00,156,766,OIAPOQUE,AP,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Chuva,2025-01-22,15
2025-02-23,01:00:00,101,409,ITAGUAI,RJ,Atropelamento de Pedestre,Ingestão de álcool pelo condutor,Céu Claro,2025-02-23,1
2025-02-26,07:00:00,153,"109,1",IBAITI,PR,Colisão transversal,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-26,7
2025-02-26,06:10:00,153,460,UNIAO DA VITORIA,PR,Saída de leito carroçável,Velocidade Incompatível,Nublado,2025-02-26,6
2025-02-26,07:30:00,101,"310,7",SAO GONCALO,RJ,Colisão lateral mesmo sentido,Manobra de mudança de faixa,Céu Claro,2025-02-26,7
2025-02-26,07:30:00,381,485,BETIM,MG,Queda de ocupante de veículo,Frear bruscamente,Céu Claro,2025-02-26,7
2025-02-26,07:35:00,280,"26,8",ARAQUARI,SC,Colisão lateral mesmo sentido,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-02-26,7
2025-02-26,06:55:00,163,482,CAMPO GRANDE,MS,Saída de leito carroçável,Problema na suspensão,Nublado,2025-02-26,6
2025-02-26,03:55:00,40,92,PETROPOLIS,RJ,Saída de leito carroçável,Demais falhas na via,Céu Claro,2025-02-26,3
2025-02-23,03:50:00,420,258,MUTUIPE,BA,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-23,3
2025-02-26,08:00:00,277,"79,8",CURITIBA,PR,Colisão traseira,Trafegar com motocicleta (ou similar) entre as faixas,Sol,2025-02-26,8
2025-02-26,08:45:00,101,"273,1",IMBITUBA,SC,Colisão traseira,Manobra de mudança de faixa,Céu Claro,2025-02-26,8
2025-02-12,08:50:00,158,519,PATO BRANCO,PR,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-02-12,8
2025-02-26,07:50:00,146,"431,5",PATOS DE MINAS,MG,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-02-26,7
2025-02-26,01:20:00,116,169,RIO DE JANEIRO,RJ,Queda de ocupante de veículo,Manobra de mudança de faixa,Céu Claro,2025-02-26,1
2025-02-26,08:50:00,101,335,GUARAPARI,ES,Tombamento,Acumulo de óleo sobre o pavimento,Sol,2025-02-26,8
2025-02-26,08:28:00,20,4,BRASILIA,DF,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-02-26,8
2025-02-26,07:50:00,470,175,VERANOPOLIS,RS,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-02-26,7
2025-02-26,08:20:00,40,"778,2",JUIZ DE FORA,MG,Atropelamento de Pedestre,Pedestre cruzava a pista fora da faixa,Sol,2025-02-26,8
2025-02-26,08:55:00,101,"200,6",SAO JOSE,SC,Colisão lateral mesmo sentido,Conversão proibida,Sol,2025-02-26,8
2025-02-26,08:20:00,493,108,SEROPEDICA,RJ,Saída de leito carroçável,Avarias e/ou desgaste excessivo no pneu,Céu Claro,2025-02-26,8
2025-02-26,08:00:00,230,614,HUMAITA,AM,Colisão transversal,Condutor desrespeitou a iluminação vermelha do semáforo,Nublado,2025-02-26,8
2025-02-26,09:10:00,116,227,SAO PAULO,SP,Colisão transversal,Ultrapassagem Indevida,Céu Claro,2025-02-26,9
2025-02-26,08:03:00,365,"626,7",UBERLANDIA,MG,Colisão traseira,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-26,8
2025-02-26,08:20:00,101,63,RECIFE,PE,Atropelamento de Pedestre,Transitar no Acostamento,Céu Claro,2025-02-26,8
2025-02-26,08:00:00,376,"594,5",CURITIBA,PR,Colisão com objeto,Reação tardia ou ineficiente do condutor,Céu Claro,2025-02-26,8
2025-02-26,06:50:00,163,752,SORRISO,MT,Colisão traseira,Reação tardia ou ineficiente do condutor,Chuva,2025-02-26,6
2025-02-26,10:10:00,116,"75,3",APARECIDA,SP,Colisão com objeto,Ausência de reação do condutor,Céu Claro,2025-02-26,10
2025-02-26,11:00:00,116,"209,8",GUARULHOS,SP,Colisão lateral mesmo sentido,Manobra de mudança de faixa,Céu Claro,2025-02-26,11
2025-02-26,09:30:00,262,"0,9",CARIACICA,ES,Colisão com objeto,Ausência de reação do condutor,Céu Claro,2025-02-26,9
